year,state,pop,log_pop,acres,nrel_cap_factor,tot_sales,log_sales,net_meter_cap_dc,net_meter_cap_ac,comm__cap_ac,dc_cap_added,ac_cap_added,n_plants,dc_cap_added_qf,ac_cap_added_qf,n_plants_qf,cum_dc_cap_added,cum_ac_cap_added,cum_n_plants,cum_dc_cap_added_qf,cum_ac_cap_added_qf,cum_n_plants_qf,avg_cap_ac,avg_cap_ac_qf,lbl_sales_2016,tot_rps_lbl_mwh_2016,tot_rps_lbl_target_2016,solar_rps_manual_mwh_2016,solar_rps_manual_target_2016,dg_rps_manual_mwh_2016,dg_rps_manual_target_2016,solar_rps_lbl_mwh_2016,solar_rps_lbl_target_2016,lbl_sales_2025,tot_rps_lbl_mwh_2025,tot_rps_lbl_target_2025,solar_rps_manual_mwh_2025,solar_rps_manual_target_2025,dg_rps_manual_mwh_2025,dg_rps_manual_target_2025,solar_rps_lbl_mwh_2025,solar_rps_lbl_target_2025,purpa_wholesale_2020,purpa_competitive_2020,purpa_standard_contract_2020,purpa_mw_limit_2020,purpa_max_term_2020,itc_dummy,ptc_dummy,alt_ptc_dummy,retail_choice,p_iou_sales_2016,p_public_sales_2016,p_retail_sales_2016
2010,MT,990697,13.80616401479463,94109,0.212,16391169.0,16.612253272154614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14100.601,211509.015,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15285.123915536306,229276.8587330446,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,25.0,0,0,0,0,0.4913395412629537,0.3185630635237441,0.1900973952133021
2011,MT,997316,13.812822949578223,94109,0.212,16445027.0,16.61553367944037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14100.601,211509.015,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15285.123915536306,229276.8587330446,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,25.0,0,0,0,0,0.4913395412629537,0.3185630635237441,0.1900973952133021
2012,MT,1003783,13.81928642041501,94109,0.212,16558815.0,16.62242914638998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14100.601,211509.015,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15285.123915536306,229276.8587330446,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,25.0,0,0,0,0,0.4913395412629537,0.3185630635237441,0.1900973952133021
2013,MT,1013569,13.828988323464538,94109,0.212,16742259.0,16.63344656015774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14100.601,211509.015,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15285.123915536306,229276.8587330446,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,25.0,0,0,0,0,0.4913395412629537,0.3185630635237441,0.1900973952133021
2014,MT,1021869,13.837143861490885,94109,0.212,16712727.0,16.63168108294781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14100.601,211509.015,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15285.123915536306,229276.8587330446,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,25.0,0,0,0,0,0.4913395412629537,0.3185630635237441,0.1900973952133021
2015,MT,1030475,13.845530418950442,94109,0.212,16928807.0,16.64452728499914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14100.601,211509.015,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15285.123915536306,229276.8587330446,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,25.0,0,0,0,0,0.4913395412629537,0.3185630635237441,0.1900973952133021
2016,MT,1040859,13.855556891737496,94109,0.212,16835494.0,16.63899995377614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14100.601,211509.015,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15285.123915536306,229276.8587330446,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,25.0,0,0,0,0,0.4913395412629537,0.3185630635237441,0.1900973952133021
2017,MT,1052482,13.866661742254664,94109,0.212,17490106.0,16.67714590758248,0.0,0.0,0.0,23.5,17.0,6.0,19.3,14.0,5.0,23.5,17.0,6.0,19.3,14.0,5.0,2.833333333333333,2.8,14100.601,211509.015,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15285.123915536306,229276.8587330446,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,25.0,0,0,0,0,0.4913395412629537,0.3185630635237441,0.1900973952133021
2018,MT,1060665,13.874406627871744,94109,0.212,17875027.0,16.698915157032715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,17.0,6.0,19.3,14.0,5.0,0.0,0.0,14100.601,211509.015,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15285.123915536306,229276.8587330446,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,25.0,0,0,0,0,0.4913395412629537,0.3185630635237441,0.1900973952133021
2019,MT,1068778,13.882026497720332,94109,0.212,18712536.0,16.744704231555865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,17.0,6.0,19.3,14.0,5.0,0.0,0.0,14100.601,211509.015,15.0,0.0,0.0,0.0,0.0,0.0,0.0,15285.123915536306,229276.8587330446,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,25.0,0,0,0,0,0.4913395412629537,0.3185630635237441,0.1900973952133021
2010,NC,9574323,16.074595385570436,33710,0.206,136414947.0,18.731211879481393,0.0,0.0,0.0,8.1,7.4,6.0,3.2,3.2,3.0,11.3,10.6,9.0,6.4,6.4,6.0,1.2333333333333334,1.0666666666666669,134404.319,806425.9139999999,6.0,18816.60466,0.14,0.0,0.0,18816.60466,0.14,148358.16616345078,1762495.0140217952,11.88,29671.633232690157,0.2,0.0,0.0,29671.633232690157,0.2,0.0,1.0,1.0,1.0,10.0,1,0,0,0,0.7479937092919055,0.2520062907080945,0.0
2011,NC,9657592,16.083254899752113,33710,0.206,131084933.0,18.691356014593023,0.0,0.0,0.0,27.700000000000003,24.5,10.0,25.700000000000003,22.5,8.0,39.0,35.1,19.0,32.1,28.9,14.0,2.45,2.8125,134404.319,806425.9139999999,6.0,18816.60466,0.14,0.0,0.0,18816.60466,0.14,148358.16616345078,1762495.0140217952,11.88,29671.633232690157,0.2,0.0,0.0,29671.633232690157,0.2,0.0,1.0,1.0,1.0,10.0,1,0,0,0,0.7479937092919055,0.2520062907080945,0.0
2012,NC,9749476,16.09272409794005,33710,0.206,128084893.0,18.66820382860885,0.0,0.0,0.0,117.9,93.1,25.0,116.2,91.6,24.0,156.9,128.20000000000002,44.0,148.3,120.5,38.0,3.724,3.816666666666667,134404.319,806425.9139999999,6.0,18816.60466,0.14,0.0,0.0,18816.60466,0.14,148358.16616345078,1762495.0140217952,11.88,29671.633232690157,0.2,0.0,0.0,29671.633232690157,0.2,0.0,1.0,1.0,1.0,10.0,1,0,0,0,0.7479937092919055,0.2520062907080945,0.0
2013,NC,9843336,16.1023052359629,33710,0.206,129779905.0,18.681350535149015,0.0,0.0,41.0,224.89999999999995,178.9,43.0,224.89999999999995,178.9,43.0,381.8,307.1,87.0,373.19999999999993,299.4,81.0,4.16046511627907,4.16046511627907,134404.319,806425.9139999999,6.0,18816.60466,0.14,0.0,0.0,18816.60466,0.14,148358.16616345078,1762495.0140217952,11.88,29671.633232690157,0.2,0.0,0.0,29671.633232690157,0.2,0.0,1.0,1.0,1.0,10.0,1,0,0,0,0.7479937092919055,0.2520062907080945,0.0
2014,NC,9932887,16.111361728912104,33710,0.206,133132776.0,18.7068575039897,0.0,0.0,0.0,483.39999999999975,367.7000000000001,75.0,483.39999999999975,367.7000000000001,75.0,865.1999999999997,674.8000000000002,162.0,856.5999999999997,667.1000000000001,156.0,4.902666666666668,4.902666666666668,134404.319,806425.9139999999,6.0,18816.60466,0.14,0.0,0.0,18816.60466,0.14,148358.16616345078,1762495.0140217952,11.88,29671.633232690157,0.2,0.0,0.0,29671.633232690157,0.2,0.0,1.0,1.0,1.0,10.0,1,0,0,0,0.7479937092919055,0.2520062907080945,0.0
2015,NC,10031646,16.121255254150896,33710,0.206,133847523.0,18.712211821969337,0.0,0.0,17.5,1142.3999999999996,897.3999999999996,132.0,948.3,723.4999999999998,116.0,2007.5999999999997,1572.1999999999998,294.0,1804.9,1390.6,272.0,6.798484848484846,6.237068965517239,134404.319,806425.9139999999,6.0,18816.60466,0.14,0.0,0.0,18816.60466,0.14,148358.16616345078,1762495.0140217952,11.88,29671.633232690157,0.2,0.0,0.0,29671.633232690157,0.2,0.0,1.0,1.0,1.0,10.0,1,0,0,0,0.7479937092919055,0.2520062907080945,0.0
2016,NC,10154788,16.133455876363147,33710,0.206,134404319.0,18.71636312095366,0.0,0.0,0.0,1002.9,828.1000000000001,111.0,851.5999999999999,703.0999999999999,103.0,3010.499999999999,2400.3,405.0,2656.4999999999995,2093.7,375.0,7.460360360360362,6.8262135922330085,134404.319,806425.9139999999,6.0,18816.60466,0.14,0.0,0.0,18816.60466,0.14,148358.16616345078,1762495.0140217952,11.88,29671.633232690157,0.2,0.0,0.0,29671.633232690157,0.2,0.0,1.0,1.0,1.0,10.0,0,0,0,0,0.7479937092919055,0.2520062907080945,0.0
2017,NC,10268233,16.144565512573912,33710,0.206,131421319.0,18.69391889590775,92.0,71.0,0.0,1126.6,863.6999999999998,78.0,1032.6,794.0999999999998,74.0,4137.099999999999,3264.0,483.0,3689.1,2887.8,449.0,11.07307692307692,10.731081081081076,134404.319,806425.9139999999,6.0,18816.60466,0.14,0.0,0.0,18816.60466,0.14,148358.16616345078,1762495.0140217952,11.88,29671.633232690157,0.2,0.0,0.0,29671.633232690157,0.2,0.0,1.0,1.0,1.0,10.0,0,0,0,0,0.7479937092919055,0.2520062907080945,0.0
2018,NC,10381615,16.155547011268105,33710,0.206,138287404.0,18.74484471511915,0.0,0.0,0.0,851.0999999999998,651.8,54.0,835.9999999999999,641.5,52.0,4988.199999999998,3915.8,537.0,4525.099999999999,3529.3,501.0,12.07037037037037,12.336538461538462,134404.319,806425.9139999999,6.0,18816.60466,0.14,0.0,0.0,18816.60466,0.14,148358.16616345078,1762495.0140217952,11.88,29671.633232690157,0.2,0.0,0.0,29671.633232690157,0.2,0.0,1.0,1.0,1.0,10.0,0,0,0,0,0.7479937092919055,0.2520062907080945,0.0
2019,NC,10488084,16.16575031354692,33710,0.206,136435531.0,18.73136276065404,29.0,19.9,0.0,611.8000000000001,454.4,48.0,350.6,260.4,38.0,5599.999999999998,4370.2,585.0,4875.7,3789.7,539.0,9.466666666666669,6.852631578947368,134404.319,806425.9139999999,6.0,18816.60466,0.14,0.0,0.0,18816.60466,0.14,148358.16616345078,1762495.0140217952,11.88,29671.633232690157,0.2,0.0,0.0,29671.633232690157,0.2,0.0,1.0,1.0,1.0,10.0,0,0,0,0,0.7479937092919055,0.2520062907080945,0.0
2010,ND,674715,13.422045658471545,45251,0.203,12956263.0,16.377089858542472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18520.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21115.90693056945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0,0,0,0.329195070474452,0.670804929525548,0.0
2011,ND,685225,13.437502530464121,45251,0.203,13737016.0,16.435604645044233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18520.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21115.90693056945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0,0,0,0.329195070474452,0.670804929525548,0.0
2012,ND,701176,13.460514204404097,45251,0.203,14716956.0,16.504510856402025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18520.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21115.90693056945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0,0,0,0.329195070474452,0.670804929525548,0.0
2013,ND,722036,13.489830278127766,45251,0.203,16032967.0,16.590157597914008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18520.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21115.90693056945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0,0,0,0.329195070474452,0.670804929525548,0.0
2014,ND,737401,13.510887120897346,45251,0.203,18239732.0,16.71911284952006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18520.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21115.90693056945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0,0,0,0.329195070474452,0.670804929525548,0.0
2015,ND,754066,13.533235176315788,45251,0.203,18128948.0,16.713020555675186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18520.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21115.90693056945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0,0,0,0.329195070474452,0.670804929525548,0.0
2016,ND,754434,13.533723078214761,45251,0.203,18520188.0,16.734371938318688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18520.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21115.90693056945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0,0,0,0.329195070474452,0.670804929525548,0.0
2017,ND,754942,13.53439620408821,45251,0.203,20140426.0,16.818239596967437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18520.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21115.90693056945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0,0,0,0.329195070474452,0.670804929525548,0.0
2018,ND,758080,13.538544199952558,45251,0.203,20669506.0,16.844170032001287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18520.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21115.90693056945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0,0,0,0.329195070474452,0.670804929525548,0.0
2019,ND,762062,13.543783196188242,45251,0.203,21559255.0,16.88631574867706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18520.188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21115.90693056945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0,0,0,0,0.329195070474452,0.670804929525548,0.0
2010,NE,1829542,14.41957622026999,49523,0.217,29849460.0,17.21167730718699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30199.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31495.197683932736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0.0,1.0,0.0
2011,NE,1840672,14.425641280300836,49523,0.217,29676084.0,17.205852026857706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30199.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31495.197683932736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0.0,1.0,0.0
2012,NE,1853303,14.43248001051824,49523,0.217,30827939.0,17.24393194715742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30199.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31495.197683932736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0.0,1.0,0.0
2013,NE,1865279,14.438921197726637,49523,0.217,30700605.0,17.23979291920364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30199.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31495.197683932736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0.0,1.0,0.0
2014,NE,1879321,14.446421099355696,49523,0.217,30222168.0,17.224086252804796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30199.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31495.197683932736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0.0,1.0,0.0
2015,NE,1891277,14.452762820255105,49523,0.217,29495073.0,17.19973379041201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30199.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31495.197683932736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0.0,1.0,0.0
2016,NE,1905616,14.460315873853549,49523,0.217,30199354.0,17.223331091387838,3.1,2.3,0.0,4.7,4.0,1.0,0.0,0.0,0.0,4.7,4.0,1.0,0.0,0.0,0.0,4.0,0.0,30199.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31495.197683932736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0.0,1.0,0.0
2017,NE,1915947,14.465722575334942,49523,0.217,30359007.0,17.22860380244692,0.0,0.0,0.0,11.1,9.3,2.0,11.1,9.3,2.0,15.8,13.3,3.0,11.1,9.3,2.0,4.65,4.65,30199.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31495.197683932736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0.0,1.0,0.0
2018,NE,1925614,14.470755435885724,49523,0.217,30939492.0,17.24754398409916,0.0,0.0,0.0,2.7,2.3,1.0,0.0,0.0,0.0,18.5,15.6,4.0,11.1,9.3,2.0,2.3,0.0,30199.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31495.197683932736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0.0,1.0,0.0
2019,NE,1934408,14.47531189448341,49523,0.217,30383190.0,17.229400052911082,0.0,0.0,0.0,9.0,6.5,2.0,7.0,5.0,1.0,27.5,22.1,6.0,18.1,14.3,3.0,3.25,5.0,30199.354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31495.197683932736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0,0,0.0,1.0,0.0
2010,NH,1316762,14.090686250651366,5941,0.184,14067210.0,16.4593571151846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10904.956,92692.126,8.5,3271.4868,0.3,0.0,0.0,3271.4868,0.3,11151.26527166514,281011.8848459615,25.2,7805.885690165597,0.7,0.0,0.0,7805.885690165597,0.7,1.0,0.0,0.0,20.0,0.0,0,0,0,1,0.4235906359645744,0.0643120756064051,0.5120972884290205
2011,NH,1320202,14.093295313157642,5941,0.184,14375493.0,16.48103543971178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10904.956,92692.126,8.5,3271.4868,0.3,0.0,0.0,3271.4868,0.3,11151.26527166514,281011.8848459615,25.2,7805.885690165597,0.7,0.0,0.0,7805.885690165597,0.7,1.0,0.0,0.0,20.0,0.0,0,0,0,1,0.4235906359645744,0.0643120756064051,0.5120972884290205
2012,NH,1324232,14.096343226714808,5941,0.184,14959720.0,16.520871813757907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10904.956,92692.126,8.5,3271.4868,0.3,0.0,0.0,3271.4868,0.3,11151.26527166514,281011.8848459615,25.2,7805.885690165597,0.7,0.0,0.0,7805.885690165597,0.7,1.0,0.0,0.0,20.0,0.0,0,0,0,1,0.4235906359645744,0.0643120756064051,0.5120972884290205
2013,NH,1326622,14.09814641968401,5941,0.184,16149658.0,16.597409430938125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10904.956,92692.126,8.5,3271.4868,0.3,0.0,0.0,3271.4868,0.3,11151.26527166514,281011.8848459615,25.2,7805.885690165597,0.7,0.0,0.0,7805.885690165597,0.7,1.0,0.0,0.0,20.0,0.0,0,0,0,1,0.4235906359645744,0.0643120756064051,0.5120972884290205
2014,NH,1333341,14.103198380399524,5941,0.184,15952986.0,16.585156579704865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10904.956,92692.126,8.5,3271.4868,0.3,0.0,0.0,3271.4868,0.3,11151.26527166514,281011.8848459615,25.2,7805.885690165597,0.7,0.0,0.0,7805.885690165597,0.7,1.0,0.0,0.0,20.0,0.0,0,0,0,1,0.4235906359645744,0.0643120756064051,0.5120972884290205
2015,NH,1336350,14.1054525748169,5941,0.184,16047495.0,16.591063320593012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10904.956,92692.126,8.5,3271.4868,0.3,0.0,0.0,3271.4868,0.3,11151.26527166514,281011.8848459615,25.2,7805.885690165597,0.7,0.0,0.0,7805.885690165597,0.7,1.0,0.0,0.0,20.0,0.0,0,0,0,1,0.4235906359645744,0.0643120756064051,0.5120972884290205
2016,NH,1342307,14.109900333391728,5941,0.184,16430366.0,16.614641766089136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10904.956,92692.126,8.5,3271.4868,0.3,0.0,0.0,3271.4868,0.3,11151.26527166514,281011.8848459615,25.2,7805.885690165597,0.7,0.0,0.0,7805.885690165597,0.7,1.0,0.0,0.0,20.0,0.0,0,0,0,1,0.4235906359645744,0.0643120756064051,0.5120972884290205
2017,NH,1348787,14.114716227986365,5941,0.184,16463490.0,16.616655759899796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10904.956,92692.126,8.5,3271.4868,0.3,0.0,0.0,3271.4868,0.3,11151.26527166514,281011.8848459615,25.2,7805.885690165597,0.7,0.0,0.0,7805.885690165597,0.7,1.0,0.0,0.0,20.0,0.0,0,0,0,1,0.4235906359645744,0.0643120756064051,0.5120972884290205
2018,NH,1353465,14.118178528817772,5941,0.184,16763210.0,16.634697162125473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10904.956,92692.126,8.5,3271.4868,0.3,0.0,0.0,3271.4868,0.3,11151.26527166514,281011.8848459615,25.2,7805.885690165597,0.7,0.0,0.0,7805.885690165597,0.7,1.0,0.0,0.0,20.0,0.0,0,0,0,1,0.4235906359645744,0.0643120756064051,0.5120972884290205
2019,NH,1359711,14.12278273513091,5941,0.184,16142146.0,16.59694417355359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10904.956,92692.126,8.5,3271.4868,0.3,0.0,0.0,3271.4868,0.3,11151.26527166514,281011.8848459615,25.2,7805.885690165597,0.7,0.0,0.0,7805.885690165597,0.7,1.0,0.0,0.0,20.0,0.0,0,0,0,1,0.4235906359645744,0.0643120756064051,0.5120972884290205
2010,NJ,8799446,15.99019932292126,5258,0.2,107876819.0,18.496500569334625,14.8,13.8,7.899999999999999,14.5,12.5,6.0,0.0,0.0,0.0,27.2,24.4,12.0,2.2,2.2,1.0,2.083333333333333,0.0,75359.371,1122854.6279,14.9,207238.27025,2.75,0.0,0.0,207238.27025,2.75,77588.14414247398,3281978.497226649,42.3,372423.0918838751,4.8,0.0,0.0,372423.0918838751,4.8,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.5030510691423069,0.014815905000897,0.4821330258567959
2011,NJ,8828117,15.993452299555942,5258,0.2,111044088.0,18.525437869607053,79.19999999999999,67.49999999999999,19.0,124.4,108.3,25.0,73.6,63.1,12.0,151.6,132.7,37.0,75.8,65.3,13.0,4.332,5.258333333333333,75359.371,1122854.6279,14.9,207238.27025,2.75,0.0,0.0,207238.27025,2.75,77588.14414247398,3281978.497226649,42.3,372423.0918838751,4.8,0.0,0.0,372423.0918838751,4.8,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.5030510691423069,0.014815905000897,0.4821330258567959
2012,NJ,8844942,15.995356328177474,5258,0.2,112241855.0,18.536166520706725,53.2,45.5,14.4,58.79999999999999,49.9,13.0,11.1,9.6,5.0,210.4,182.6,50.0,86.9,74.9,18.0,3.838461538461538,1.9200000000000004,75359.371,1122854.6279,14.9,207238.27025,2.75,0.0,0.0,207238.27025,2.75,77588.14414247398,3281978.497226649,42.3,372423.0918838751,4.8,0.0,0.0,372423.0918838751,4.8,1.0,0.0,0.0,1.0,0.0,0,0,0,1,0.5030510691423069,0.014815905000897,0.4821330258567959
