year,state,pop_2010,acres,nrel_cap_factor,region,iso_rto,iso_rto_dummy,retail_choice,net_meter_cap_dc,net_meter_cap_ac,comm__cap_ac,dc_cap_added,ac_cap_added,n_plants,dc_cap_added_qf,ac_cap_added_qf,n_plants_qf,cum_dc_cap_added,cum_ac_cap_added,cum_n_plants,cum_dc_cap_added_qf,cum_ac_cap_added_qf,cum_n_plants_qf,avg_cap_ac,avg_cap_ac_qf,first_plant_yr,first_plant_sector,first_ipp_plant_yr,first_grid_yr,first_mega_plant,first_qf_year,utility_scale_solar_mwh,solar_mwh,any_plant,first_plant_pre_sample,first_plant,first_ipp_plant,first_rps_year,first_carveout_year,active_solar_rps,first_carveout_pre_sample,first_carveout,active_rps,first_rps_pre_sample,first_rps,tot_rps_lbl,solar_rps_manual,dg_rps_manual,solar_rps_lbl,lbl_sales,solar_carveout_diff,solar_carveout_f2,rps_diff,rps_f2,end_carveout_yr,end_rps_yr,itc_introduced,ptc_introduced,itc_expired,ptc_expired,itc_start_yr,itc_end_yr,ptc_start_yr,ptc_end_yr,purpa_wholesale_2020,purpa_competitive_2020,purpa_standard_contract_2020,purpa_mw_limit_2020,purpa_max_term_2020
2015,AZ,6407172,72964,0.263,Southwest,False,0,0,0.0,0.0,0.0,186.8,136.4,7.0,6.6,5.4,2.0,1505.1999999999998,1207.5,47.0,186.4,154.5,16.0,19.485714285714288,2.7,2001.0,Electric Utility,2009.0,2001.0,2001.0,2010.0,2738.0,2738.0,1,0,0,0,2001.0,2008.0,1,0,0,1,0,0,5.0,0.0,1.5,1.5,77349.416,0.1499999999999999,0.0,0.5,7.0,2025.0,2025.0,0.0,0.0,0.0,0.0,,,2011.0,2014.0,,,0.0,0.1,0.0
2016,AZ,6407172,72964,0.263,Southwest,False,0,0,16.5,12.5,0.0,485.8,366.0,6.0,62.6,50.0,1.0,1991.0,1573.5,53.0,249.0,204.5,17.0,61.0,50.0,2001.0,Electric Utility,2009.0,2001.0,2001.0,2010.0,3122.0,3122.0,1,0,0,0,2001.0,2008.0,1,0,0,1,0,0,6.0,0.0,1.8,1.8,78237.828,0.30000000000000004,0.0,1.0,8.0,2025.0,2025.0,0.0,0.0,0.0,0.0,,,2011.0,2014.0,,,0.0,0.1,0.0
2017,AZ,6407172,72964,0.263,Southwest,False,0,0,5.8,4.1,0.0,134.20000000000002,99.0,7.0,1.7,1.2,1.0,2125.2,1672.5,60.0,250.7,205.7,18.0,14.142857142857142,1.2,2001.0,Electric Utility,2009.0,2001.0,2001.0,2010.0,4218.0,4218.0,1,0,0,0,2001.0,2008.0,1,0,0,1,0,0,7.0,0.0,2.1,2.1,77646.262,0.30000000000000004,0.0,1.0,9.0,2025.0,2025.0,0.0,0.0,0.0,0.0,,,2011.0,2014.0,,,0.0,0.1,0.0
2018,AZ,6407172,72964,0.263,Southwest,False,0,0,2.0,1.4,0.1,95.4,75.0,2.0,0.0,0.0,0.0,2220.6,1747.5,62.0,250.7,205.7,18.0,37.5,0.0,2001.0,Electric Utility,2009.0,2001.0,2001.0,2010.0,4364.0,4364.0,1,0,0,0,2001.0,2008.0,1,0,0,1,0,0,8.0,0.0,2.4,2.4,78346.302,0.2999999999999998,0.0,1.0,10.0,2025.0,2025.0,0.0,0.0,0.0,0.0,,,2011.0,2014.0,,,0.0,0.1,0.0
2019,AZ,6407172,72964,0.263,Southwest,False,0,0,5.3,4.2,0.0,80.7,60.5,2.0,42.0,32.5,1.0,2301.3,1808.0,64.0,292.7,238.2,19.0,30.25,32.5,2001.0,Electric Utility,2009.0,2001.0,2001.0,2010.0,4486.0,4486.0,1,0,0,0,2001.0,2008.0,1,0,0,1,0,0,9.0,0.0,2.7,2.7,78924.93712327653,0.30000000000000027,0.0,1.0,11.0,2025.0,2025.0,0.0,0.0,0.0,0.0,,,2011.0,2014.0,,,0.0,0.1,0.0
2005,CA,37319502,101676,0.252,CAISO,True,1,0,1.7,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,Commercial CHP,2006.0,2008.0,2009.0,2006.0,0,0.0,1,1,0,0,2003.0,0.0,0,0,0,1,1,0,13.85,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.85,0.0,2010.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,80.0,25.0
2006,CA,37319502,101676,0.252,CAISO,True,1,0,0.0,0.0,0.0,1.2,1.0,1.0,1.2,1.0,1.0,1.2,1.0,1.0,1.2,1.0,1.0,1.0,1.0,2003.0,Commercial CHP,2006.0,2008.0,2009.0,2006.0,0,0.0,1,0,0,1,2003.0,0.0,0,0,0,1,0,0,14.85,0.0,0.0,0.0,262958.528,0.0,0.0,1.0,16.85,0.0,2010.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,80.0,25.0
2007,CA,37319502,101676,0.252,CAISO,True,1,0,6.8,5.7,1.7,1.0,1.0,1.0,0.0,0.0,0.0,2.2,2.0,2.0,1.2,1.0,1.0,1.0,0.0,2003.0,Commercial CHP,2006.0,2008.0,2009.0,2006.0,0,0.0,1,0,0,0,2003.0,0.0,0,0,0,1,0,0,15.85,0.0,0.0,0.0,264234.911,0.0,0.0,1.0,17.85,0.0,2010.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,80.0,25.0
2008,CA,37319502,101676,0.252,CAISO,True,1,0,6.599999999999999,5.3,2.4,3.6,3.0,3.0,2.3,2.0,2.0,5.800000000000001,5.0,5.0,3.5,3.0,3.0,1.0,1.0,2003.0,Commercial CHP,2006.0,2008.0,2009.0,2006.0,0,0.0,1,0,0,0,2003.0,0.0,0,0,0,1,0,0,16.85,0.0,0.0,0.0,268155.219,0.0,0.0,1.0000000000000018,20.0,0.0,2010.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,80.0,25.0
2009,CA,37319502,101676,0.252,CAISO,True,1,0,6.199999999999999,5.800000000000001,2.4000000000000004,35.7,29.2,6.0,0.0,0.0,0.0,41.5,34.2,11.0,3.5,3.0,3.0,4.866666666666666,0.0,2003.0,Commercial CHP,2006.0,2008.0,2009.0,2006.0,769,769.0,1,0,0,0,2003.0,0.0,0,0,0,1,0,0,17.85,0.0,0.0,0.0,259583.676,0.0,0.0,1.0,20.0,0.0,2010.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,80.0,25.0
2010,CA,37319502,101676,0.252,CAISO,True,1,0,15.099999999999998,12.5,7.4,15.2,13.2,4.0,11.3,9.5,2.0,56.7,47.400000000000006,15.0,14.8,12.5,5.0,3.3,4.75,2003.0,Commercial CHP,2006.0,2008.0,2009.0,2006.0,889,889.0,1,0,0,0,2003.0,0.0,0,0,0,1,0,0,20.0,0.0,0.0,0.0,258530.892,0.0,0.0,2.1499999999999986,20.0,0.0,2010.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,80.0,25.0
2011,CA,37319502,101676,0.252,CAISO,True,1,0,50.70000000000001,41.4,13.4,132.2,107.2,15.0,3.7,3.7,3.0,188.9,154.6,30.0,18.5,16.2,8.0,7.146666666666666,1.2333333333333334,2003.0,Commercial CHP,2006.0,2008.0,2009.0,2006.0,889,889.0,1,0,0,0,2003.0,0.0,0,0,0,1,0,0,20.0,0.0,0.0,0.0,261941.7,0.0,0.0,0.0,20.0,0.0,2010.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,80.0,25.0
2012,CA,37319502,101676,0.252,CAISO,True,1,0,32.2,27.40000000000001,16.6,522.5,410.0,40.0,175.4,141.5,21.0,711.4,564.6,70.0,193.9,157.7,29.0,10.25,6.738095238095238,2003.0,Commercial CHP,2006.0,2008.0,2009.0,2006.0,1382,1382.0,1,0,0,0,2003.0,0.0,0,0,0,1,0,0,20.0,0.0,0.0,0.0,259538.038,0.0,0.0,0.0,21.7,0.0,2010.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,80.0,25.0
2013,CA,37319502,101676,0.252,CAISO,True,1,0,50.9,45.0,5.5,2273.8000000000006,1756.1,53.0,214.3,167.5,27.0,2985.2000000000007,2320.7000000000003,123.0,408.2000000000001,325.2,56.0,33.133962264150945,6.203703703703703,2003.0,Commercial CHP,2006.0,2008.0,2009.0,2006.0,3814.0,3814.0,1,0,0,0,2003.0,0.0,0,0,0,1,0,0,20.0,0.0,0.0,0.0,261332.459,0.0,0.0,0.0,23.3,0.0,2010.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,80.0,25.0
2014,CA,37319502,101676,0.252,CAISO,True,1,0,77.59999999999998,66.7,3.6,2500.5999999999995,1984.1000000000004,85.0,314.9000000000002,240.6,32.0,5485.8,4304.800000000001,208.0,723.1000000000003,565.8,88.0,23.342352941176475,7.51875,2003.0,Commercial CHP,2006.0,2008.0,2009.0,2006.0,8336.0,8336.0,1,0,0,0,2003.0,0.0,0,0,0,1,0,0,21.7,0.0,0.0,0.0,262584.786,0.0,0.0,1.6999999999999993,25.0,0.0,2010.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,80.0,25.0
2015,CA,37319502,101676,0.252,CAISO,True,1,0,11.9,9.6,18.4,1513.3000000000002,1226.5999999999997,68.0,301.5,230.9,20.0,6999.1,5531.400000000001,276.0,1024.6000000000004,796.6999999999999,108.0,18.03823529411764,11.544999999999998,2003.0,Commercial CHP,2006.0,2008.0,2009.0,2006.0,12522.0,12522.0,1,0,0,0,2003.0,0.0,0,0,0,1,0,0,23.3,0.0,0.0,0.0,261170.437,0.0,0.0,1.6000000000000014,27.0,0.0,2010.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,80.0,25.0
2016,CA,37319502,101676,0.252,CAISO,True,1,0,32.9,28.4,4.0,3440.600000000001,2772.8,72.0,146.70000000000002,120.2,18.0,10439.7,8304.2,348.0,1171.3000000000004,916.9,126.0,38.51111111111111,6.677777777777778,2003.0,Commercial CHP,2006.0,2008.0,2009.0,2006.0,16386.0,16386.0,1,0,0,0,2003.0,0.0,0,0,0,1,0,0,25.0,0.0,0.0,0.0,256846.635,0.0,0.0,1.6999999999999993,29.0,0.0,2010.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,80.0,25.0
2017,CA,37319502,101676,0.252,CAISO,True,1,0,60.5,50.20000000000001,25.6,1080.6,854.4999999999999,49.0,158.70000000000005,126.5,18.0,11520.3,9158.7,397.0,1330.0000000000005,1043.4,144.0,17.438775510204078,7.027777777777779,2003.0,Commercial CHP,2006.0,2008.0,2009.0,2006.0,21989.0,21989.0,1,0,0,0,2003.0,0.0,0,0,0,1,0,0,27.0,0.0,0.0,0.0,257267.937,0.0,0.0,2.0,31.0,0.0,2010.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,80.0,25.0
2018,CA,37319502,101676,0.252,CAISO,True,1,0,41.7,36.1,17.7,1198.7,915.5000000000002,22.0,228.5,170.2,6.0,12719.000000000002,10074.2,419.0,1558.5000000000005,1213.6,150.0,41.61363636363637,28.366666666666664,2003.0,Commercial CHP,2006.0,2008.0,2009.0,2006.0,24527.0,24527.0,1,0,0,0,2003.0,0.0,0,0,0,1,0,0,29.0,0.0,0.0,0.0,255224.272,0.0,0.0,2.0,33.0,0.0,2010.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,80.0,25.0
2019,CA,37319502,101676,0.252,CAISO,True,1,0,22.9,18.1,2.6,1272.0999999999997,1020.2,18.0,83.89999999999998,67.6,7.0,13991.100000000002,11094.4,437.0,1642.4000000000003,1281.2,157.0,56.67777777777778,9.657142857142857,2003.0,Commercial CHP,2006.0,2008.0,2009.0,2006.0,26094.0,26094.0,1,0,0,0,2003.0,0.0,0,0,0,1,0,0,31.0,0.0,0.0,0.0,253738.6227390845,0.0,0.0,2.0,33.0,0.0,2010.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,80.0,25.0
2005,CO,5047349,66624,0.259,Southwest,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,IPP Non-CHP,2007.0,2010.0,2010.0,2007.0,0,0.0,0,0,0,0,2007.0,2011.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2018.0,2018.0,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,0.1,
2006,CO,5047349,66624,0.259,Southwest,False,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,IPP Non-CHP,2007.0,2010.0,2010.0,2007.0,0,0.0,0,0,0,0,2007.0,2011.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49733.698,0.0,0.0,0.0,3.46,2018.0,2018.0,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,0.1,
2007,CO,5047349,66624,0.259,Southwest,False,0,0,8.2,8.2,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2007.0,IPP Non-CHP,2007.0,2010.0,2010.0,2007.0,0,0.0,0,0,1,1,2007.0,2011.0,0,0,0,0,0,1,3.0,0.0,0.0,0.0,51299.156,0.0,0.0,3.0,3.43,2018.0,2018.0,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,0.1,
2008,CO,5047349,66624,0.259,Southwest,False,0,0,2.0,1.9,1.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2007.0,IPP Non-CHP,2007.0,2010.0,2010.0,2007.0,0,0.0,1,0,0,0,2007.0,2011.0,0,0,0,1,0,0,3.46,0.0,0.0,0.0,52142.473,0.0,0.0,0.45999999999999996,3.42,2018.0,2018.0,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,0.1,
2009,CO,5047349,66624,0.259,Southwest,False,0,0,4.9,4.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2007.0,IPP Non-CHP,2007.0,2010.0,2010.0,2007.0,42,42.0,1,0,0,0,2007.0,2011.0,0,0,0,1,0,0,3.43,0.0,0.0,0.0,51035.906,0.0,0.3,-0.029999999999999805,8.44,2018.0,2018.0,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,0.1,
2010,CO,5047349,66624,0.259,Southwest,False,0,0,0.0,0.0,3.4,21.0,20.0,2.0,21.0,20.0,2.0,23.0,22.0,3.0,21.0,20.0,2.0,10.0,10.0,2007.0,IPP Non-CHP,2007.0,2010.0,2010.0,2007.0,105,105.0,1,0,0,0,2007.0,2011.0,0,0,0,1,0,0,3.42,0.0,0.0,0.0,52917.786,0.0,0.31,-0.010000000000000231,8.49,2018.0,2018.0,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,0.1,
2011,CO,5047349,66624,0.259,Southwest,False,0,0,4.5,3.4,0.5,41.1,40.5,2.0,6.0,5.5,1.0,64.1,62.5,5.0,27.0,25.5,3.0,20.25,5.5,2007.0,IPP Non-CHP,2007.0,2010.0,2010.0,2007.0,105,105.0,1,0,0,0,2007.0,2011.0,0,0,1,1,0,0,8.44,0.3,0.6,0.6,53458.285,0.6,0.39,5.02,8.51,2018.0,2018.0,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,0.1,
2012,CO,5047349,66624,0.259,Southwest,False,0,0,1.1,1.0,0.4,39.0,31.8,2.0,36.7,30.0,1.0,103.1,94.3,7.0,63.7,55.5,4.0,15.9,30.0,2007.0,IPP Non-CHP,2007.0,2010.0,2010.0,2007.0,165,165.0,1,0,0,0,2007.0,2011.0,1,0,0,1,0,0,8.49,0.31,0.61,0.61,53685.297,0.010000000000000009,0.38,0.05000000000000071,8.5,2018.0,2018.0,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,0.1,
2013,CO,5047349,66624,0.259,Southwest,False,0,0,0.0,0.0,1.2,1.1,1.0,1.0,0.0,0.0,0.0,104.2,95.3,8.0,63.7,55.5,4.0,1.0,0.0,2007.0,IPP Non-CHP,2007.0,2010.0,2010.0,2007.0,248.0,248.0,1,0,0,0,2007.0,2011.0,1,0,0,1,0,0,8.51,0.39,0.77,0.77,53441.649,0.16000000000000003,0.53,0.019999999999999574,14.5,2018.0,2018.0,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,0.1,
2014,CO,5047349,66624,0.259,Southwest,False,0,0,2.0,1.5,0.0,4.0,3.2,2.0,4.0,3.2,2.0,108.2,98.5,10.0,67.7,58.7,6.0,1.6,1.6,2007.0,IPP Non-CHP,2007.0,2010.0,2010.0,2007.0,253.0,253.0,1,0,0,0,2007.0,2011.0,1,0,0,1,0,0,8.5,0.38,0.76,0.76,53396.521,-0.010000000000000009,0.53,-0.009999999999999787,14.42,2018.0,2018.0,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,0.1,
2015,CO,5047349,66624,0.259,Southwest,False,0,0,4.3,3.5,0.0,72.0,62.4,5.0,3.0,2.4,2.0,180.2,160.9,15.0,70.7,61.1,8.0,12.48,1.2,2007.0,IPP Non-CHP,2007.0,2010.0,2010.0,2007.0,251.0,251.0,1,0,0,0,2007.0,2011.0,1,0,0,1,0,0,14.5,0.53,1.06,1.06,54116.046,0.30000000000000004,0.6,6.0,14.37,2018.0,2018.0,0.0,0.0,0.0,0.0,,,,,,0.0,1.0,0.1,
2016,CO,5047349,66624,0.259,Southwest,False,0,0,1.5,1.2,0.0,283.4,225.6,8.0,240.2,192.8,4.0,463.6,386.5,23.0,310.9,253.9,12.0,28.200000000000003,48.2,2007.0,IPP Non-CHP,2007.0,2010.0,2010.0,2007.0,538.0,538.0,1,0,0,0,2007.0,2011.0,1,0,0,1,0,0,14.42,0.53,1.05,1.05,54802.037,-0.010000000000000009,0.59,-0.08000000000000007,14.19,2018.0,2018.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,0.1,
2017,CO,5047349,66624,0.259,Southwest,False,0,0,11.7,9.8,0.0,41.6,31.8,8.0,31.9,24.3,4.0,505.2,418.3,31.0,342.79999999999995,278.2,16.0,3.975,6.075,2007.0,IPP Non-CHP,2007.0,2010.0,2010.0,2007.0,954.0,954.0,1,0,0,0,2007.0,2011.0,1,0,0,1,0,0,14.37,0.6,1.2,1.2,54830.186,0.1499999999999999,0.59,-0.05000000000000071,14.19,2018.0,2018.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,0.1,
2018,CO,5047349,66624,0.259,Southwest,False,0,0,12.0,9.0,0.0,81.4,61.5,6.0,6.5,6.0,3.0,586.6,479.8,37.0,349.29999999999995,284.2,19.0,10.25,2.0,2007.0,IPP Non-CHP,2007.0,2010.0,2010.0,2007.0,1062.0,1062.0,1,0,0,0,2007.0,2011.0,1,0,0,1,0,0,14.19,0.59,1.17,1.17,56450.48,-0.030000000000000027,0.98,-0.17999999999999972,24.11,2018.0,2018.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,0.1,
2019,CO,5047349,66624,0.259,Southwest,False,0,0,38.2,30.8,5.3,58.49999999999999,43.8,8.0,1.5,1.2,1.0,645.1,523.6,45.0,350.79999999999995,285.4,20.0,5.4750000000000005,1.2,2007.0,IPP Non-CHP,2007.0,2010.0,2010.0,2007.0,1218.0,1218.0,1,0,0,0,2007.0,2011.0,1,0,0,1,0,0,14.19,0.59,1.17,1.17,57409.32511200287,0.0,0.98,0.0,24.11,2018.0,2018.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,0.1,
2005,CT,3579114,3548,0.182,ISO-NE,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,Industrial CHP,2013.0,2017.0,2018.0,2013.0,0,0.0,0,0,0,0,2001.0,0.0,0,0,0,1,1,0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.5,0.0,2030.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2006,CT,3579114,3548,0.182,ISO-NE,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,Industrial CHP,2013.0,2017.0,2018.0,2013.0,0,0.0,0,0,0,0,2001.0,0.0,0,0,0,1,0,0,5.0,0.0,0.0,0.0,31677.453,0.0,0.0,0.5,8.0,0.0,2030.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2007,CT,3579114,3548,0.182,ISO-NE,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,Industrial CHP,2013.0,2017.0,2018.0,2013.0,0,0.0,0,0,0,0,2001.0,0.0,0,0,0,1,0,0,6.5,0.0,0.0,0.0,34129.107,0.0,0.0,1.5,9.0,0.0,2030.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2008,CT,3579114,3548,0.182,ISO-NE,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,Industrial CHP,2013.0,2017.0,2018.0,2013.0,0,0.0,0,0,0,0,2001.0,0.0,0,0,0,1,0,0,8.0,0.0,0.0,0.0,30956.544,0.0,0.0,1.5,10.0,0.0,2030.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2009,CT,3579114,3548,0.182,ISO-NE,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,Industrial CHP,2013.0,2017.0,2018.0,2013.0,0,0.0,0,0,0,0,2001.0,0.0,0,0,0,1,0,0,9.0,0.0,0.0,0.0,29715.764,0.0,0.0,1.0,11.0,0.0,2030.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2010,CT,3579114,3548,0.182,ISO-NE,True,1,1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,Industrial CHP,2013.0,2017.0,2018.0,2013.0,0,0.0,0,0,1,0,2001.0,0.0,0,0,0,1,0,0,10.0,0.0,0.0,0.0,30391.766,0.0,0.0,1.0,12.0,0.0,2030.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2011,CT,3579114,3548,0.182,ISO-NE,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,Industrial CHP,2013.0,2017.0,2018.0,2013.0,0,0.0,1,0,0,0,2001.0,0.0,0,0,0,1,0,0,11.0,0.0,0.0,0.0,29858.993,0.0,0.0,1.0,13.0,0.0,2030.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2012,CT,3579114,3548,0.182,ISO-NE,True,1,1,0.9,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010.0,Industrial CHP,2013.0,2017.0,2018.0,2013.0,0,0.0,1,0,0,0,2001.0,0.0,0,0,0,1,0,0,12.0,0.0,0.0,0.0,29492.338,0.0,0.0,1.0,14.0,0.0,2030.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2013,CT,3579114,3548,0.182,ISO-NE,True,1,1,0.0,0.0,0.0,7.4,5.0,1.0,7.4,5.0,1.0,7.4,5.0,1.0,7.4,5.0,1.0,5.0,5.0,2010.0,Industrial CHP,2013.0,2017.0,2018.0,2013.0,0.0,0.0,1,0,0,1,2001.0,0.0,0,0,0,1,0,0,13.0,0.0,0.0,0.0,29824.516,0.0,0.0,1.0,15.5,0.0,2030.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2014,CT,3579114,3548,0.182,ISO-NE,True,1,1,2.4,2.0,0.0,5.0,4.0,1.0,5.0,4.0,1.0,12.4,9.0,2.0,12.4,9.0,2.0,4.0,4.0,2010.0,Industrial CHP,2013.0,2017.0,2018.0,2013.0,12.0,12.0,1,0,0,0,2001.0,0.0,0,0,0,1,0,0,14.0,0.0,0.0,0.0,29354.46,0.0,0.0,1.0,17.0,0.0,2030.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2015,CT,3579114,3548,0.182,ISO-NE,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.4,9.0,2.0,12.4,9.0,2.0,0.0,0.0,2010.0,Industrial CHP,2013.0,2017.0,2018.0,2013.0,17.0,17.0,1,0,0,0,2001.0,0.0,0,0,0,1,0,0,15.5,0.0,0.0,0.0,29476.155,0.0,0.0,1.5,18.5,0.0,2030.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2016,CT,3579114,3548,0.182,ISO-NE,True,1,1,16.200000000000003,12.0,0.0,2.8,2.2,1.0,0.0,0.0,0.0,15.2,11.2,3.0,12.4,9.0,2.0,2.2,0.0,2010.0,Industrial CHP,2013.0,2017.0,2018.0,2013.0,25.0,25.0,1,0,0,0,2001.0,0.0,0,0,0,1,0,0,17.0,0.0,0.0,0.0,28931.087,0.0,0.0,1.5,21.0,0.0,2030.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2017,CT,3579114,3548,0.182,ISO-NE,True,1,1,14.3,11.1,3.4,0.0,0.0,0.0,0.0,0.0,0.0,15.2,11.2,3.0,12.4,9.0,2.0,0.0,0.0,2010.0,Industrial CHP,2013.0,2017.0,2018.0,2013.0,40.0,40.0,1,0,0,0,2001.0,0.0,0,0,0,1,0,0,18.5,0.0,0.0,0.0,28135.53,0.0,0.0,1.5,23.5,0.0,2030.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2018,CT,3579114,3548,0.182,ISO-NE,True,1,1,21.0,16.299999999999997,0.0,55.4,40.0,2.0,31.2,20.0,1.0,70.6,51.2,5.0,43.6,29.0,3.0,20.0,20.0,2010.0,Industrial CHP,2013.0,2017.0,2018.0,2013.0,106.0,106.0,1,0,0,0,2001.0,0.0,0,0,0,1,0,0,21.0,0.0,0.0,0.0,28833.925,0.0,0.0,2.5,25.0,0.0,2030.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2019,CT,3579114,3548,0.182,ISO-NE,True,1,1,5.699999999999999,4.5,0.0,51.0,37.9,2.0,0.0,0.0,0.0,121.6,89.1,7.0,43.6,29.0,3.0,18.95,0.0,2010.0,Industrial CHP,2013.0,2017.0,2018.0,2013.0,138.0,138.0,1,0,0,0,2001.0,0.0,0,0,0,1,0,0,23.5,0.0,0.0,0.0,29083.042570483434,0.0,0.0,2.5,26.5,0.0,2030.0,0.0,0.0,0.0,0.0,,,,,1.0,,,20.0,
2005,DE,899593,1534,0.186,PJM,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,Commercial Non-CHP,2011.0,2011.0,2011.0,2011.0,0,0.0,0,0,0,0,2014.0,2009.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009.0,2026.0,0.0,0.0,0.0,0.0,,,,,1.0,,,1.0,
2006,DE,899593,1534,0.186,PJM,True,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011.0,Commercial Non-CHP,2011.0,2011.0,2011.0,2011.0,0,0.0,0,0,0,0,2014.0,2009.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,11554.672,0.0,0.0,0.0,0.0,2009.0,2026.0,0.0,0.0,0.0,0.0,,,,,1.0,,,1.0,
